c	T_PM	d50	d90	d10	T_TM	mf_PM	mf_TM	Q_g	w_crystal	c_in	T_PM_in	T_TM_in
0.1767311740207082	318.3128512300072	0.0003130719121171685	0.0003656393930505952	0.0002938084805722346	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767394347371673	318.3128512300072	0.0003696598580770817	0.0004142979252163998	0.0003281339217050604	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767334689779229	318.3128512300072	0.000316601983273477	0.0003861043447243706	0.0002630725295578218	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767387268536727	318.3128512300072	0.0003384682478811314	0.0003859307765727632	0.0002572142257579553	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767387633029442	318.3128512300072	0.000299676175963604	0.0003774948992172688	0.0002404905284165681	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767354936013556	318.3128512300072	0.0003076625154969317	0.0003606742419038426	0.0002946066973355164	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767443903380257	318.3128512300072	0.0002793563327823988	0.0003320259354231081	0.0002556918680451146	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767327641996005	318.3128512300072	0.0002670049261969573	0.0002741132190068013	0.0002647321842434511	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767414646173313	318.3128512300072	0.0003493562991097718	0.0004844702320025453	0.0002616884333860675	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767418704814471	318.3128512300072	0.0003432995761956662	0.0004443527180271222	0.0003190224706109839	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767359050602809	318.3128512300072	0.0003362178761025475	0.0003616957731130467	0.0002922129422527455	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767388241563977	318.3128512300072	0.0003489514411450025	0.0004685703690108591	0.0003047940587988978	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767417973737075	318.3128512300072	0.0003904226735728236	0.000417664555744438	0.0003693985342893432	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767339392455599	318.3128512300072	0.0003370561786882426	0.0004117303957214151	0.0002702489056123886	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.176737986884158	318.3128512300072	0.0003959720916504976	0.0004009879270557058	0.0003558864500208895	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767361034762882	318.3128512300072	0.0003199720279273852	0.0003233132739058556	0.0002818873567724801	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767444873053522	318.3128512300072	0.0003632808122413213	0.0003806203187566671	0.0003194212621310193	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767303880944934	318.3128512300072	0.0003949742512178324	0.0004966684376263971	0.0003162097399764443	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767353199048585	318.3128512300072	0.0003451279470370381	0.0003844785746588514	0.0003144764669827595	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767390709659401	318.3128512300072	0.0003325278717391396	0.0003767789740784175	0.0003241645949050788	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767418560299187	318.3128512300072	0.0004165487602044856	0.0005315652483942027	0.0003360787555160823	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767384035194095	318.3128512300072	0.0002930405317054853	0.0003250399833262232	0.0002869944974455834	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767364631587827	318.3128512300072	0.0002989960899416944	0.0003130969116404751	0.0002625144770835453	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767397695516192	318.3128512300072	0.0004127957211778678	0.0004762790861310534	0.0003744704528459143	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767385710269278	318.3128512300072	0.0002820772404008875	0.0003321732485052101	0.0002654094031461547	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767352292598343	318.3128512300072	0.0003395239449531601	0.0004224823327682189	0.000269669316357714	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767386727700948	318.3128512300072	0.0003419486077000844	0.0003876131075651973	0.0002703890637583407	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
0.1767332854391135	318.3128512300072	0.0003585269662241447	0.0004347901300475283	0.0002808747812628683	318.203194385464	0.0004600672663597948	0.01512736741722207	4.066111398085123e-07	0.002087311246591147	0.17695047308712	323.1206373601127	323.1206373601127
