c,T_PM,d50,d90,d10,T_TM,mf_PM,mf_TM,Q_g,w_crystal,c_in,T_PM_in,T_TM_in,predicted_cluster
-0.3491215047060593,0.0805094781637465,-0.0302766791483831,-0.0503037522009089,-0.0300145490964242,0.091689889815363,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3483211771289082,0.0798769946710603,-0.035619165980014,-0.0706087656067473,-0.0107665413123169,0.0909600271237161,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3442836624541655,0.0803508285355131,-0.0842257829447694,-0.0795716241102698,-0.0750892466564822,0.0914867948291456,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3458722823511441,0.0795954289092568,-0.0285892548884566,-0.0648092739022665,-0.0138890343851538,0.0907855166466982,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3503129041115727,0.0785889227450883,-0.0542955466882652,-0.0515710337589979,-0.0283127049471709,0.0897726544625864,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.34484597580742,0.0781838829681524,-0.0567965368818031,-0.0658344174607929,-0.0303461394742898,0.0893610895554758,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3488523442833436,0.0780842617289379,-0.0455487335119218,0.0136994464937001,-0.0390183942315843,0.0892595032709544,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.346318909392253,0.0780668236299921,-0.0387514100617892,-0.0458504604290219,-0.0496112066867532,0.0892416794073883,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3459435580762452,0.0780647076915304,-0.0058396733251303,-0.0298321922569736,-0.0493113825908417,0.0892395172734585,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3515868235354711,0.078064532059355,-0.0490737020271989,-0.090097980998853,-0.0330130742267146,0.0892393382208523,-0.2768642996584635,-0.3305092488359903,0.9249101074226708,-0.6189158573519185,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
