c,T_PM,d50,d90,d10,T_TM,mf_PM,mf_TM,Q_g,w_crystal,c_in,T_PM_in,T_TM_in,predicted_cluster
-0.1855826063205282,0.9236871200316814,-0.0811847848740327,-0.114916670280282,-0.0566378971258588,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1851037407005352,0.9236871200316814,-0.091621867820944,-0.1120992564671818,-0.0795895254022785,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.184896772079553,0.9236871200316814,-0.0357976736624878,-0.0525580129020261,-0.0303151238307635,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1848673257961731,0.9236871200316814,-0.1281355589608942,-0.1535155242762582,-0.1093850518460034,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1845846383224411,0.9236871200316814,-0.0150339910521728,-0.0576268024927089,0.0148170461041623,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1851061004224141,0.9236871200316814,-0.0675857566896588,-0.1161047057994924,-0.0291784892483322,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1844916060775838,0.9236871200316814,-0.062085553623532,-0.0884134154142124,-0.045819397123091,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1848841016350144,0.9236871200316814,-0.049931161825577,-0.0797783159529901,-0.0308277427058375,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1848115536318155,0.9236871200316814,-0.0083134164298307,-0.0183300982278838,-0.0108950969614513,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1851925982008869,0.9236871200316814,-0.102570637985121,-0.1262777829432371,-0.086790661268524,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1852178756011186,0.9236871200316814,-0.0377661033132201,-0.053181911843149,-0.0335059488760621,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1849666485954014,0.9236871200316814,-0.076990503536886,-0.1048790221906876,-0.0584159209141966,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1850112639978288,0.9236871200316814,-0.0471759388945915,-0.0843256121955428,-0.0210226863924798,0.9280526692229216,0.5928936516192881,1.3373558580678877,1.6663487730712996,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.184909413021193,0.9236871200316814,-0.0410908358564698,-0.0870283103978942,-0.0065971778066933,0.92781260370103,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1860327508736277,0.9437964337636646,-0.1158139140110882,-0.1610875838016012,-0.0781072831786726,0.925225788128196,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1875349285751194,0.918563550768446,-0.0991810792885396,-0.1282441986490261,-0.0783012892412029,0.92358613742464,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1882122258329732,0.9097089147725392,-0.0434529868970598,-0.0873437135407124,-0.059369423925333,0.9246610829006456,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1876605754589443,0.9139632284762312,-0.070515011387777,-0.0790354037310697,-0.071351613001605,0.928494214211166,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1878728825232346,0.914087927015326,-0.0316115649679939,-0.028850888998383,-0.045572312011854,0.9285674201602444,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1879135502617986,0.914087921371797,-0.0356502498877786,-0.0762189332789606,-0.0064662786465349,0.928567417505192,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1880827830267918,0.914087921371738,-0.0624727914616611,-0.1038328333383672,-0.0267597896508094,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1878660465708999,0.914087921371738,-0.08476017833,-0.0637118687982838,-0.1048247043384031,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1879269537583118,0.914087921371738,0.006161443308263,-0.0160386667834386,0.0148304425779936,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1878261585077508,0.914087921371738,-0.0353476204104706,-0.080658741437818,-0.0176327755869689,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1877612599404591,0.914087921371738,-0.106296150393882,-0.1534216345701014,-0.0672581522014642,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1877682036848419,0.914087921371738,-0.0544503705522311,-0.0971723186394613,-0.0224324257557612,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1875483068448462,0.914087921371738,-0.0594156479785438,-0.1009944301256105,-0.028266689190041,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1881829981756902,0.914087921371738,-0.0951594367672,-0.0754107653551273,-0.0682448823614923,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.188085692881097,0.914087921371738,-0.1101787362879064,-0.1502903736434145,-0.0859213714550451,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1878317190079631,0.914087921371738,-0.048173373286293,-0.0957825760130953,-0.0315507415581453,0.9285674175051573,0.5928936516192881,1.3373558580678877,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1875963384473896,0.914087921371738,-0.0631558784722644,-0.104379332444396,-0.0321633407792188,0.9108371955974024,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1910809109011263,0.7536355625065574,-0.1085403336875224,-0.1187237385329992,-0.0788768348429077,0.7429082305732763,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.1999001268954493,0.5882976119702763,-0.0410783585379007,-0.0758048472542092,-0.0176272909371154,0.5823939935770627,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2160250864336622,0.4286744874140888,-0.1031869758280914,-0.1257598101665201,-0.0991086311696638,0.4275055818137884,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.233294928264389,0.2743755691565135,-0.0623139184172331,-0.1007699788130193,-0.0448003663077939,0.2777226935770993,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.250446251592605,0.1255187121012572,-0.0990355670302989,-0.0445433791917815,-0.0638185840190418,0.133205519029213,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2691104185799203,-0.0180443475668996,-0.0197497837651321,-0.026285244729699,0.0090707951057145,-0.0061702487561319,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2796436129671825,-0.1562387406292713,-0.0410011047445426,-0.0797245010071765,-0.0136173933420762,-0.1405530614771945,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2964537885260408,-0.2872853122339297,-0.0125522072929832,-0.0415205146201798,0.0152041560366182,-0.2688146482830829,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2972293351047722,-0.405853299419382,-0.0134819229177382,-0.0251596135684527,-0.0141601797701215,-0.3865808247961104,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3065403962134987,-0.5032897178068453,-0.0521291164914824,-0.0881631128600294,-0.0268184016149647,-0.485526717253665,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3135344863549038,-0.5725790297422131,-0.0477327105465857,-0.0662616398715031,-0.0284349635084417,-0.5576852825181475,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.3141022045578338,-0.6138819703631515,-0.0251473050191269,-0.0421843421280588,-0.0077017956763239,-0.6017549686566673,0.5928936516192881,-0.96677264204364,0.4730834811515289,-1.600932367479578,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
