c,T_PM,d50,d90,d10,T_TM,mf_PM,mf_TM,Q_g,w_crystal,c_in,T_PM_in,T_TM_in,predicted_cluster
-1.07793998910666,-1.7948745778878736,0.0824809644421859,0.0582415643205241,0.0733804384485544,-1.7583685363516597,-0.5853616888727562,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.063877316221242,-1.7957799371467764,0.0373167036576293,0.0379785065421834,0.0526321390886546,-1.7593954512010597,-0.5853616888727562,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.0731997420586794,-1.7962587905826837,0.0648387734185543,0.0429997102298275,0.0476871667943074,-1.7599461879658695,-0.5853616888727562,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.0624017155567742,-1.7964985817061163,0.0723005691180074,0.0249210234795259,0.102551501289311,-1.7603038915102056,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.1491573638140598,-1.799732217098234,0.0535139278471069,0.0592614121074526,0.0618781595720181,-1.7656781119987912,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.2649445700834443,-1.8090602983576245,0.0670255003772215,0.0267063920572596,0.0783283950057617,-1.767961530503549,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.180988845630969,-1.804263317717829,0.0826621902994634,0.0963008256447656,0.0662518138768426,-1.769015556045813,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.1746758970492073,-1.806368300652048,0.0463312650239963,0.0190447340000456,0.0527499209423277,-1.771836851643438,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.2070013620297957,-1.8128854127948304,0.0960990986471189,0.0580653101260665,0.1008392450978521,-1.7787031847336794,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.2041164252088938,-1.8195676213813985,0.0516891747546206,0.1144190107848578,0.0567395398255725,-1.7851385501270571,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.2149103449828054,-1.826250728010032,0.0734393900361904,0.0639975131936363,0.0798018772877742,-1.7914995835271963,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.2031887772353629,-1.8330438053507208,0.0632688068327466,0.0609285654235168,0.0840787406208351,-1.7979734946031876,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-1.2386258603626754,-1.853642910820004,0.07999005176546,0.0715121376634745,0.0726031469081751,-1.8176376227708964,-1.176890092477361,-1.3677213819428615,-0.1150502117545523,-1.2348212513874282,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
