c,T_PM,d50,d90,d10,T_TM,mf_PM,mf_TM,Q_g,w_crystal,c_in,T_PM_in,T_TM_in,predicted_cluster
1.1398615925630349,-0.4754886426347871,-0.0362732154130624,-0.0620021085467002,-0.0440206831418115,-0.58046730717469,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.142142989628789,-0.47938189731692,-0.0654409589928948,-0.1038171405998478,-0.0675516123306654,-0.5833068678397714,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.144296481587642,-0.4838518375752362,-0.0854000660082139,-0.0335157401906954,-0.0972037589109301,-0.587337972344553,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.1390712071963849,-0.4874157874525076,-0.0440958180120367,-0.0827722212800496,-0.0478088018018287,-0.5914743699126703,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.1310461307653457,-0.4893790570234834,-0.0513219170627939,-0.07364199182937,-0.0496180069874631,-0.5943705475778667,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.13976604407554,-0.4901114559743137,-0.0467573123083969,-0.0596950277993028,-0.0328337235920499,-0.5957620740365733,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.1459940856773965,-0.4902796107958233,-0.0632967170393153,-0.0415083306070767,-0.0609322140434647,-0.5962071730096966,1.2990247741769818,-0.9711876059949168,0.90306577753281,-0.6613828472092642,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.130780918202609,-0.4902928285151592,-0.0674531036349794,-0.0838848437655061,-0.0520871860292977,-0.5962894416505361,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
1.1513524060694291,-0.4902872508154688,-0.0722595739145775,-0.0575528605379366,-0.0511824029887865,-0.596290776239682,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.864239411694963,-0.4902848114959059,-0.0476189925105564,-0.0071794263791687,-0.0724732695420708,-0.5962866236747754,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8705886642153241,-0.4902843200862772,-0.0621492409421071,-0.0252886461806587,-0.0661157099792123,-0.5962852574563209,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.866206291295607,-0.490284263575083,-0.0538078458785278,-0.0669897534632413,-0.076532114172686,-0.5962850135333589,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8761686545205359,-0.4902842608950117,-0.0667758720569611,-0.0887578535957144,-0.0383698624957889,-0.5962849871622433,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8755779632505875,-0.4902842611162812,-0.0566446539642988,-0.044129825516326,-0.0485262397348643,-0.5962849857963682,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8703023153135022,-0.4902842611580703,-0.052888300525248,-0.0669760955365076,-0.0741158402664775,-0.5962849858442477,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8696539910899025,-0.4902842611593098,-0.066690531793511,-0.0164882910278286,-0.0618414599621738,-0.5962849858560091,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8620593967960994,-0.4902842611590383,-0.0615692566270961,-0.0716971029849462,-0.0605713281964215,-0.596284985856322,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8682565708587142,-0.4902842611590383,-0.0696995178062028,-0.0508131764797708,-0.0746262735596819,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8598598083037133,-0.4902842611590383,-0.0571610738608404,-0.0455606419787643,-0.0487794667859521,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8708951968205147,-0.4902842611590383,-0.0374321643765183,-0.0547568750883532,-0.0282870315620592,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8600052180817027,-0.4902842611590383,-0.0378090502310851,-0.0410709120449013,-0.0423977438268552,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8509615237882027,-0.4902842611590383,-0.0414090149194297,-0.0155554414796799,-0.0369032821547661,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8557672371355848,-0.4902842611590383,-0.0637405279309888,-0.0422547820776303,-0.0726257377193339,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8522900813196248,-0.4902842611590383,-0.0514626825320067,0.0179157122888505,-0.0580061497515055,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
0.8662029096907383,-0.4902842611590383,-0.0791608592800298,-0.0569463046698947,-0.0776469306369957,-0.5962849858562524,1.2990247741769818,-0.9711876059949168,0.90306577753281,0.1132726846945658,1.0110500592068707,1.0110500592081924,1.0110500592081924,1
