c,T_PM,d50,d90,d10,T_TM,mf_PM,mf_TM,Q_g,w_crystal,c_in,T_PM_in,T_TM_in,predicted_cluster
-0.2699795715650175,0.8855223819565219,-0.0704465839662085,-0.0753189460768135,-0.0699412674208145,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2679069891689434,0.8855223819565219,-0.0636163646522767,-0.0609453277943786,-0.0391175971754693,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2700943442823499,0.8855223819565219,-0.0832374455515463,-0.1064380516626192,-0.0921152209355892,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2692039523222752,0.8855223819565219,-0.0726821297453325,-0.0636728891008815,-0.0398405468916565,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2687554512724262,0.8855223819565219,-0.0699309469272971,-0.0805143200789714,-0.0840927315364726,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2703816285577325,0.8855223819565219,-0.0513241854558775,-0.0808799844847128,-0.0632813651522157,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2691348501423351,0.8855223819565219,-0.0666430411690144,-0.0734694798135408,-0.0695415390781016,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2689412496686302,0.8855223819565219,-0.0695821963884541,-0.0435583447492783,-0.0496996587713023,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2688641989801425,0.8855223819565219,-0.0641254291514054,-0.028691021005124,-0.059247300958246,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2691284760706322,0.8855223819565219,-0.0744098819009287,-0.0862932315863528,-0.0666565854429718,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.268554599355551,0.8855223819565219,-0.0652493226113803,-0.0345637122699546,-0.0489563630936261,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2703111725899888,0.8855223819565219,-0.0782657123930101,-0.0840656139201417,-0.056500356437173,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2679047038018647,0.8855223819565219,-0.046811444061029,-0.0369402571409294,-0.058678345759332,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2687261007654564,0.8855223819565219,-0.0753576486153062,-0.0767426490522395,-0.0676177389473058,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2683780495054965,0.8855223819565219,-0.0744987498823993,-0.0764812956662422,-0.0590155519105453,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2694309302709032,0.8855223819565219,-0.039200204698632,-0.0624176582534618,-0.0258547560442207,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2697220762795425,0.8855223819565219,-0.0843631439137334,-0.0636867734363772,-0.0733494620144482,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2678803958968824,0.8855223819565219,-0.0908197938178207,-0.1007127116428875,-0.0797267093131674,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2699062113654667,0.8855223819565219,-0.0496255278286013,-0.032525243843637,-0.0722490879849812,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2705294367326344,0.8855223819565219,-0.0335661462168997,-0.0038345784605166,-0.0818058474042319,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2700808101022379,0.8855223819565219,-0.0521613892520372,-0.0797213347307708,-0.042200807537245,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2694862460291548,0.8855223819565219,-0.0569640296583089,-0.0437320303497458,-0.0704095450202426,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2699721786329963,0.8855223819565219,-0.0724370101915923,-0.0444688100158967,-0.0635686147998685,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2699114268552213,0.8855223819565219,-0.1031391759897252,-0.0779788853463398,-0.0841822793937256,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2703633836607411,0.8855223819565219,-0.0702475072311977,-0.0335491998227197,-0.0704734248789181,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
-0.2690215391208949,0.8855223819565219,-0.0727423800844523,-0.0831382030284382,-0.0643687378752522,0.9041908099731044,-0.3329738621320706,1.299137840875447,0.7810749402613584,0.8124195172952524,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0
