mf_PM,mf_TM,Q_g,w_crystal,c_in,T_PM_in,T_TM_in,T_PM,T_TM,c,d10,d50,d90
-1.5713356636043845,-0.6923137067857065,-1.2963362430912375,-0.1184956330427773,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,-0.4325135402393701,-0.3972174899069868,-0.7694994967798705,2.213685637028922,33.11791750893108,10.776598926294009
-0.547346322163933,0.3665662383027817,-0.337993249366739,-0.0708836648470217,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.5274264015515072,0.5480090192466964,-0.3382558005438401,35.262925755886506,-0.1991626584053526,1.33256554349804
1.228734029548644,1.0923332626209523,1.6061578518192856,-0.9311087366571243,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.8985914632340143,0.8660423445565552,-0.1996479695070138,-0.1618217097335408,15.637196352751252,-0.2316381579552705
-0.0130211849375351,-0.469885343506689,-0.8360463301649341,-1.6731931010061645,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.0015411339445074,0.0221847806329407,1.4462592512219727,25.851571490822096,-0.2359330846135854,1.1412666736048092
0.365862782290684,-1.2682241010213973,-0.4003208091530617,0.6592566808154503,1.0110500592068707,1.0110500592081924,1.0110500592081924,-1.302392722397138,-1.3097671350991396,-0.4449323008057593,-0.1567446192968551,2.199834297801775,2.550737323306394
0.130480142653533,0.6982461161796503,-0.6712316723262544,-1.283362324958622,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.7121522732476394,0.7169365676320048,1.6319745786040714,19.635379905578866,17.044192027029826,21.74090089066906
0.130480142653533,0.6982461161796503,-1.4994025034855585,-1.283362324958622,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.6971442821900722,0.7178188342779397,1.334225517926857,-0.1907429055690617,1.7719591136428077,11.653790259725495
0.0501250411583789,1.5111440739799271,-0.7077048072107613,0.4757965848317385,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.9548971443090604,0.9706717874516584,0.9932396579912346,0.5561907891428177,14.952381727463328,2.476934682111441
0.0174182985864194,1.5111440739799271,-0.7077048072107613,-1.482771433145608,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.9616125951940347,0.9698997946331068,1.580473606664054,-0.1946527665483584,13.080100364153983,35.34831547715005
-1.5482962928719772,0.540251701215819,0.7717692800084162,-1.2764781171166888,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.5901013794530817,0.6100395922234765,1.355796154712238,27.17208460384953,0.5136738152513535,-0.2842038258508213
0.5997195333299254,1.6334789800040124,-0.456614901944251,-1.7064526072436943,1.0110500592068707,1.0110500592081924,1.0110500592081924,1.0003097717525145,1.006776815785505,1.7140757137787932,-0.1946527665483584,-0.238826832979733,16.42177059240814
-0.4116110157516312,0.3730488144010698,0.933120808405692,-0.7073353804044455,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.5883981578707939,0.5571956572753543,1.3483312819254665,19.447330464327404,1.47345922347728,31.811246390143825
-1.2647903832831078,0.5363736217081452,1.1739049512847413,-0.1616048401022922,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.6354416953602654,0.6143626321024801,1.091119675499188,26.25876471167246,2.134604610490955,1.8193158916751784
0.6190970188341126,0.5363736217081452,1.1739049512847413,1.5358263489738335,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.7047764467373907,0.6578916456458506,1.3502486615165543,36.16886720436501,1.944609701104084,-0.2842038258508213
0.6190970188341126,-1.1430089667501346,1.2644478275557176,1.5358263489738335,1.0110500592068707,1.0110500592081924,1.0110500592081924,-0.8869277056353722,-0.9904058098270038,0.1192104939132962,9.420615284529152,1.7617969277350598,2.309372960850609
-0.9250376441123088,1.2078536405424882,0.8380542934076984,-1.7532022297303311,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.852718565052905,0.8680203481126035,-0.1890464723684549,13.658161184825724,16.04546148962752,-0.2613309982553783
-0.9250376441123088,1.2078536405424882,0.8380542934076984,-1.7532022297303311,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.852718565052905,0.8680203481126035,-0.1880172884354511,28.76282665407264,17.243645576516712,1.5131507163629585
-0.9250376441123088,1.2078536405424882,0.8380542934076984,-1.7532022297303311,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.852718565052905,0.8680203481126035,-0.1895821609027251,0.474609019337447,-0.2112261552443334,11.794485291044897
-1.6433538397911711,0.9304891554583982,1.0101615951429768,-0.1468241508035467,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.7424661409221622,0.7634895951848953,-0.2891292812664066,19.266373836733383,16.50671613733274,1.8780376485178132
-0.8224950832238999,0.9978570182334948,-0.0031332036858005,0.5232765043595651,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.7819445475025121,0.8030486428406257,-0.3081081350671781,29.96751235966052,-0.238826832979733,-0.2842038258508213
-1.6148130985114193,0.0157287739209356,0.0700857831401203,-0.0091353226922995,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.3380993743240865,0.3306995300975082,-0.4417047190077078,8.87487266399978,1.5617460122009168,1.5913917137624354
0.9234519209523964,0.8087065112520718,-0.226255658868364,1.2644031067058372,-0.9890707100936834,-0.9890707100923614,-0.9890707100923614,0.7925088427646297,0.7680793148057419,-0.2933053896257558,32.64633436295772,-0.238826832979733,0.8067311170888878
0.9814293716427922,-0.6369935612921038,0.8687402701095671,0.4548984312358424,1.0110500592068707,1.0110500592081924,1.0110500592081924,-0.0733297271480192,-0.1571071688703028,0.9170952677094611,10.807068717901812,2.115315290363165,2.1269540698307607
1.3842353554125877,-0.3231287367874842,-1.3270917643457871,-0.584079641516507,1.0110500592068707,1.0110500592081924,1.0110500592081924,0.1622273603224817,0.1785084714528735,1.0386706506064831,29.247296877541675,1.1257147778096512,22.61827856724733
0.4939769471287419,1.7064739566344374,1.6760560005391791,1.433714829370786,1.0110500592068707,1.0110500592081924,1.0110500592081924,1.0497433361449406,1.0203823008628807,1.2024162795757227,34.74741240628426,-0.238826832979733,20.26833119574815
0.4939769471287419,1.7064739566344374,1.6760560005391791,1.433714829370786,1.0110500592068707,1.0110500592081924,1.0110500592081924,1.0497433361449406,1.0203823008628807,1.2061190284170038,-0.1792918075359936,15.194741587393594,1.1411732014466582
