c	T_PM	d50	d90	d10	T_TM	mf_PM	mf_TM	Q_g	w_crystal	c_in	T_PM_in	T_TM_in
0.1707902948124935	309.9775827873527	200.00590470984037	199.9845426377983	199.99166678133057	309.828771043436	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1697845202837473	309.401583205721	200.00229706913214	199.97073754763346	200.0114993137997	309.2578859030761	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1692347809544484	308.8534356147682	199.99777426637533	199.96652210941792	200.0017272708551	308.7146459167652	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1686809492304291	308.3445271877694	200.0111566417627	200.02964724679293	200.0079729027068	308.21046485411	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1684278473762763	307.8936802347463	199.98747098802005	199.95169916014146	200.00765213134855	307.7641685613164	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1679374610582349	307.5210409155606	200.01047586521645	200.0232388474596	200.01005036533215	307.3958045651264	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678898160664842	307.2386030476638	199.95619970141547	199.98582265648753	199.97900334467033	307.1171522038939	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677455015191302	307.0442834716774	199.97198769887132	200.02609986218786	200.00122858239078	306.9258985718029	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677115306118823	306.9234216539417	200.00270131430946	200.01442346959686	200.01205582070273	306.8072693461644	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678754736868182	306.8554611418727	199.9945573554899	200.02093114281197	199.9948466589797	306.7407615087275	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676822377468921	306.8208285312849	199.99990455251773	200.00653895316637	199.99534266544316	306.7069739870629	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677642715008341	306.8047751629693	200.00185764407402	199.96128597128268	199.99319582169502	306.6913619379939	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678433895530097	306.797978638505	200.04737977322188	199.9531429219792	200.0117805352986	306.6847734079137	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676952478907346	306.7953396444568	199.99028182580705	199.99851346651334	200.02880906314164	306.6822233847836	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677160497206449	306.7943962168728	199.99236042206107	199.9762820054891	199.99877534313887	306.681314685004	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676819954586798	306.7940845964832	200.00856279524825	200.00619132269028	199.97567797215638	306.6810154941781	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.167796056412018	306.7939892000589	199.99004549682388	199.95017060023918	199.99854871228308	306.680924194526	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677390923339552	306.7939620625287	200.01765613453557	200.0154672293332	200.01241788794076	306.6808983050271	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677039309940041	306.7939548733351	199.9915548714926	199.98022712669476	199.96959792054653	306.6808914683128	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677715418409858	306.7939530967103	199.98034041433056	200.02711887252397	200.02275799117945	306.6808897842083	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676793642077642	306.7939526866546	199.99641289757292	199.94663457746094	200.01096211958924	306.6808893967656	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678042912425087	306.7939525981973	200.01443631780384	200.03169286116483	199.99868038455543	306.6808893134616	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676558451336986	306.7939525803589	199.97661824007344	199.99435390216937	200.002832764354	306.6808892967188	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.167846991060462	306.7939525769972	199.99605794526875	199.99254203186894	199.9940532336831	306.6808892935745	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677754121936958	306.7939525764057	200.01498109212324	199.95969207212025	200.01231505312657	306.6808892930234	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676423366132092	306.7939525763087	200.00473123855875	200.00719193319875	199.997589374218	306.6808892929333	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676973952639215	306.793952576294	200.0067483302417	199.96733984016893	199.99311182119246	306.6808892929197	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676205745151563	306.793952576292	200.0072971225422	200.0124640632228	199.98084756658903	306.6808892929179	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1675711501737773	306.7939525762919	200.0208093621997	200.0104569859559	199.9536059547447	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677891905623418	306.7939525762919	199.99098661179912	199.97592191333516	200.02023352051813	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676232217634772	306.7939525762919	200.00349626094322	199.96741049776938	200.00851209521562	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677556412021418	306.7939525762919	199.984936152002	200.0166059130322	199.99913615810195	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677952547940258	306.7939525762919	200.0263839370722	199.97560232867625	199.95934313708122	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678399875469501	306.7939525762919	199.99957840242766	200.00898628324694	199.99144927860306	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678306013449294	306.7939525762919	200.01782747904542	200.00892405882274	200.00736519861516	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676767659218565	306.7939525762919	200.00716243074584	200.06136036305708	200.04363536282696	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676011756464165	306.7939525762919	200.00931240055868	199.95813217791203	199.99599330205672	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676598099860682	306.7939525762919	200.02453109189227	200.03114578583498	200.00545701724468	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1675802350158597	306.7939525762919	200.0108992722276	199.93727349044508	199.98684505407175	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677125508128476	306.7939525762919	200.01522787421598	200.02433883674556	200.02480718681466	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.167679305158469	306.7939525762919	199.9932552772563	199.98574336672192	199.9939399725373	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677875663553052	306.7939525762919	200.01478557917468	200.02567864837002	199.9897652489993	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676360769627462	306.7939525762919	200.02372817878242	199.9888575728808	199.99255004141585	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1678025534666681	306.7939525762919	200.02457223097716	200.01013362829448	200.0027376944194	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1677554904370273	306.7939525762919	199.99489326691565	199.9900232276799	199.97828925097897	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1679516004680904	306.7939525762919	200.00076379336986	200.02264570503004	199.99547805868033	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1674725687176285	306.7939525762919	199.98082057031996	199.99026320908308	199.99107398573477	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1676763000090212	306.7939525762919	199.99157601850666	199.9785270013253	199.9919331703801	306.6808892929178	0.0003999959899057462	0.002959271286980619	1.940032241096941e-07	0.00773879704032217	0.19	323.15	323.15
0.1683480255843434	306.951001236875	200.02153508503366	200.00249850665662	199.98061878069942	306.6788888552028	0.0003999959899057462	0.002959271286980619	4.01347021501294e-07	0.00773879704032217	0.19	323.15	323.15
0.1700417889258167	306.9839015580396	200.00563907104194	199.97781296288534	200.00399545684914	306.6915264541544	0.0003999959899057462	0.002959271286980619	4.01347021501294e-07	0.00773879704032217	0.19	323.15	323.15
0.170740740115283	307.0130679567771	200.00066221110805	199.99040894147527	199.99030726528704	306.7347697750436	0.0003999959899057462	0.002959271286980619	4.01347021501294e-07	0.00773879704032217	0.19	323.15	323.15
0.1715216921397375	307.0482094995591	200.00575159770784	200.01026847757026	199.9966460095521	306.7639006123887	0.0003999959899057462	0.002959271286980619	4.01347021501294e-07	0.001881680483053508	0.19	323.15	323.15
