c	T_PM	d50	d90	d10	T_TM	mf_PM	mf_TM	Q_g	w_crystal	c_in	T_PM_in	T_TM_in
0.1762555381999057	317.9503647141126	200.0278966114538	200.02504257696714	200.00118255310522	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762531132804815	317.9503647141126	200.00652180284547	200.00251255688252	200.01287062460577	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.176257656486075	317.9503647141126	199.99360226557783	200.00351472830098	199.99364258588557	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762547127936482	317.9503647141126	199.97681663707104	200.03361570298011	200.03981475942928	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762668982467447	317.9503647141126	200.00370512847013	199.96903043723867	200.00657414837406	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762529043112938	317.9503647141126	200.00267814093397	199.98450532885036	200.0157086774327	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762533047394442	317.9503647141126	199.98955659866877	199.97046289395843	199.996189927405	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762459163375037	317.9503647141126	200.01876465490938	199.9579231493146	199.9803154359285	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762372477807586	317.9503647141126	199.97896239077969	199.99722682395793	199.98638364359903	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762574945168756	317.9503647141126	199.97580298578853	199.98654599799593	200.0363698053449	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762629719322723	317.9503647141126	200.02161616745036	200.01874923887777	200.0237436187592	317.8325393613549	0.0005834563222927246	0.01374744949318992	1.994357894818583e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762489080587848	317.9503647141126	200.01447209488603	200.0339122335155	200.00425875821227	317.8326891317555	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762547813340605	317.9515388232964	200.00415756995162	199.99796666719504	199.96909792808043	317.8349192568559	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762469532144171	317.9498918057054	199.98705399801872	199.9939497780623	200.0041156031931	317.8358948022432	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.176282863436263	317.9561488698267	200.0127844503388	199.97657198482764	199.9825560481234	317.8371750389711	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762791193190321	317.9552305450551	200.01053082925688	200.02958410707302	199.9935508903277	317.8361765297688	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.176275227060378	317.9510418586018	199.9769656553679	199.9737500287624	200.03007274158566	317.8325920173677	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762673703447676	317.951012131628	199.99807819078126	200.02555811663532	199.9761091147788	317.8325745506551	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.176274487732543	317.9510121288772	199.9931506277274	199.99270472533786	200.00155993141433	317.8325745493943	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762943804825311	317.9510121288773	199.98299045221177	200.00668870756215	199.99397818912146	317.8325745493943	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1762719057294932	317.9510121288773	200.00711932733634	199.99978338680984	199.9909203195565	317.8325745493943	0.0005834563222927246	0.01374744949318992	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.176278667984572	317.9510121288773	199.99789081292482	199.97568073245625	199.98634862152065	317.7166051235752	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1761774752943134	316.9378474538758	200.04497878480407	200.0256090243091	200.0310201465163	316.6168244466629	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1758510416611712	315.9180350033232	200.0158510176297	200.00547462878419	199.97859630276707	315.5958781653049	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1753480748093893	314.9527272435352	200.0139914384034	199.99328866213986	200.013182717368	314.6364759995114	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1746552599186683	314.0335358671358	200.02412860750877	199.99695037299443	200.02784312508544	313.7271429432755	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1737858987739333	313.1551470517728	199.99472679202867	200.01837801632533	199.97934638605676	312.8604519828442	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1728753621773006	312.3142332351689	200.00538263745102	199.98368373686154	200.00072058900133	312.0317566673841	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1718558481847078	311.5086476688545	200.01027192225567	200.01011313267344	199.96818899429613	311.2381624128984	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1708376581370903	310.7368799493026	199.99378059226103	199.9959319030766	200.01771101956578	310.4777963498488	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1697594890453776	309.9977092719072	200.00829034649252	200.01434424878047	200.01021277331384	309.7493217228676	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1687327242526839	309.2900016655798	200.0193340078119	199.99396637272923	199.9830380479874	309.0516309174815	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1677657324878315	308.6126108595424	199.98998297228857	200.00988935731166	199.96235819808908	308.383668833299	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1666894616490535	307.9643492063734	200.00846501854	199.99111827278148	199.9983394485943	307.7443512096683	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1658305978129358	307.343999100788	199.99852386542554	199.97688222196476	200.00227637201314	307.1325468019958	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1649197241546755	306.7503412911933	199.9989199504167	199.96618731951926	199.99223862927803	306.547094957878	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
0.1640225312550378	306.182185049263	199.99735038928299	200.003715880631	200.00923630783856	305.9868360163346	0.0005834563222927246	0.0008551497029331046	2.140530466848004e-07	0.005420780814288756	0.17695047308712	323.1206373601127	323.1206373601127
